boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
2,135.26386096523728,9.304232390633464,aist__gMH_sFM_cAll_d24_mMH3_ch18__mc150-3,,,135.275377454
1,135.3235369333697,8.88909594529438,aist__gPO_sBM_cAll_d12_mPO2_ch01__mc150-3,47.51057226184422,729.5144927313188,135.313692199
2,45.33372618040361,3.6638965138590214,aist__gPO_sBM_cAll_d12_mPO2_ch01__mc150-3,33.374092129622376,406.0974019528254,45.323918533
1,71.87558001085186,5.740566397816667,aist__gPO_sBM_cAll_d12_mPO3_ch02__mc150-3,28.00451055018573,769.3540912328785,89.871608012
2,134.81051839341364,9.297601235491094,aist__gPO_sBM_cAll_d12_mPO3_ch02__mc150-3,58.28282159817432,787.7233235257845,134.765654601
1,134.81992345266036,9.31330695638199,aist__gPO_sBM_cAll_d12_mPO4_ch01__mc150-3,69.29370542471838,340.1730340052673,134.765654601
2,90.05048551923443,6.906228935484515,aist__gPO_sBM_cAll_d12_mPO4_ch01__mc150-3,45.971931209279845,531.4435824464592,89.581596436
1,71.86478558899461,5.725724095381388,aist__gPO_sBM_cAll_d12_mPO5_ch01__mc150-3,32.89232018636702,830.9948522853196,89.871608012
2,134.83519589972173,9.32297952205461,aist__gPO_sBM_cAll_d12_mPO5_ch01__mc150-3,56.979555167724804,380.56490872671804,134.765654601
1,36.3548412642195,3.148358506919619,aist__gPO_sBM_cAll_d12_mPO5_ch02__mc150-3,4.6092918140281505,655.5168315829187,45.323918533
2,134.83231700463455,9.297178259988323,aist__gPO_sBM_cAll_d12_mPO5_ch02__mc150-3,27.026616405734995,203.34281658684773,134.765654601
1,110.70260169407221,7.051117466869534,aist__gWA_sBM_cAll_d27_mWA2_ch02__mc150-3,,,134.350738537
2,89.23607561709925,6.867654731741904,aist__gWA_sBM_cAll_d27_mWA2_ch02__mc150-3,10.736098141135907,345.2092919876763,89.220004092
1,73.16228193543022,6.187042266809683,aist__gWA_sBM_cAll_d27_mWA3_ch02__mc150-3,24.222580267305773,669.1873498235868,90.519727401
2,110.9452365115932,7.271696354234661,aist__gWA_sBM_cAll_d27_mWA3_ch02__mc150-3,34.99890216843105,961.2263532253558,134.350738537
1,135.91000593888157,8.928546560466232,aist__gWA_sFM_cAll_d27_mWA0_ch15__mc150-3,76.81093396074674,104.28200056891855,135.867112512
2,90.30595542812931,7.097033428850891,aist__gWA_sFM_cAll_d27_mWA0_ch15__mc150-3,31.51196934495954,42.50429456276524,90.300183281
