split,case_id,angle_stratum,method,is_final_method,gate_enabled,candidate_W-MPJPE_mm,parent_W-MPJPE_mm,candidate_to_parent_W_ratio,W_harm_percent
holdout,egobody_recording_20220218_S23_S02_02_small_kinect_11_kinect_12_b02501,small,v20_gate_r025_t075_b050,False,True,117.73418942452355,160.99926872423734,0.731271578793199,-26.872842120680097
development,egobody_recording_20210921_S10_S11_02_small_kinect_13_kinect_12_b02411,small,v17_harmony_multicue_safe,False,True,155.31708684438175,212.41913860411537,0.7311821706133812,-26.88178293866188
development,egobody_recording_20210910_S06_S05_03_small_kinect_12_kinect_13_b02716,small,v17_harmony_multicue_safe,False,True,157.81928730055608,216.06744662017695,0.7304167738788768,-26.95832261211232
development,egobody_recording_20220215_S22_S21_01_small_kinect_11_kinect_12_b02706,small,v20_gate_r025_t100_b100,False,True,129.80996318531345,177.72448676867305,0.730399989025005,-26.960001097499497
holdout,egobody_recording_20220315_S21_S30_03_medium_kinect_13_kinect_11_b03631,medium,v20_gate_vel_r025_t075_b050,False,True,182.17526529681646,249.6451720490665,0.7297367852201477,-27.026321477985228
holdout,egobody_recording_20220218_S23_S02_02_small_kinect_11_kinect_12_b02501,small,v20_gate_vel_r025_t075_b050,False,True,117.45724808729148,160.99926872423734,0.7295514384507827,-27.044856154921725
holdout,egobody_recording_20210921_S11_S10_01_medium_kinect_12_kinect_11_b01526,medium,v20_gate_vel_r025_t075_b050,False,True,161.03018741274846,221.17634348988722,0.7280624359363785,-27.193756406362148
test,egobody_recording_20220312_S29_S28_05_extreme_kinect_15_kinect_14_b02786,extreme,v19_ungated_translation_b050,True,False,354.49841399446404,487.26738147933446,0.7275233834003286,-27.247661659967136
development,egobody_recording_20210921_S10_S11_02_small_kinect_13_kinect_12_b02411,small,v20_gate_r025_t100_b100,False,True,154.48943884175097,212.41913860411537,0.7272858738480823,-27.27141261519177
holdout,egobody_recording_20220315_S21_S30_03_medium_kinect_13_kinect_11_b03631,medium,v19_ungated_translation_b050,True,False,181.55568339952316,249.6451720490665,0.7272549351118206,-27.27450648881794
holdout,egobody_recording_20220315_S21_S30_03_medium_kinect_13_kinect_11_b03631,medium,v20_gate_r025_t075_b050,False,True,181.55568339952316,249.6451720490665,0.7272549351118206,-27.27450648881794
development,egobody_recording_20220315_S30_S21_02_medium_kinect_13_kinect_11_b02581,medium,v20_gate_r025_t100_b100,False,True,150.5995970324722,207.12020781042457,0.7271120409956076,-27.288795900439244
holdout,egobody_recording_20210921_S11_S10_01_medium_kinect_12_kinect_11_b01526,medium,v19_ungated_translation_b050,True,False,160.79880280564106,221.17634348988722,0.727016281526479,-27.298371847352097
holdout,egobody_recording_20210921_S11_S10_01_medium_kinect_12_kinect_11_b01526,medium,v20_gate_r025_t075_b050,False,True,160.79880280564106,221.17634348988722,0.727016281526479,-27.298371847352097
development,egobody_recording_20210918_S06_S05_03_small_kinect_12_kinect_11_b01166,small,v20_gate_r025_t100_b100,False,True,149.4066704876106,205.7500867202756,0.7261560511064774,-27.384394889352258
development,egobody_recording_20210918_S09_S05_01_extreme_kinect_13_kinect_11_b02021,extreme,v17_harmony_multicue_safe,False,True,183.13697822654578,252.21421992641388,0.7261167838989329,-27.388321610106715
test,egobody_recording_20210921_S05_S12_02_extreme_kinect_13_kinect_11_b01916,extreme,v19_ungated_translation_b050,True,False,233.29359140409764,321.4308595120131,0.7257971177947168,-27.42028822052832
holdout,egobody_recording_20220315_S21_S30_04_medium_kinect_11_kinect_13_b04401,medium,v20_gate_vel_r025_t075_b050,False,True,256.76226379373674,353.81606379013334,0.7256941955751216,-27.43058044248784
development,egobody_recording_20210911_S08_S03_02_small_kinect_13_kinect_12_b02326,small,v19_ungated_translation_b050,True,False,174.6724212036281,240.71675540976688,0.7256346609785723,-27.436533902142767
test,egobody_recording_20220312_S29_S28_01_medium_kinect_12_kinect_15_b03231,medium,v19_ungated_translation_b050,True,False,296.3344231673624,408.96745399709556,0.724591701053715,-27.540829894628505
holdout,egobody_recording_20210923_S03_S14_01_small_kinect_12_kinect_13_b02231,small,v19_ungated_translation_b050,True,False,151.22187395566453,209.02226396688698,0.7234725673989489,-27.652743260105105
development,egobody_recording_20210918_S05_S06_03_small_kinect_12_kinect_11_b01956,small,v20_gate_vel_r025_t075_b050,False,True,155.32719106402277,214.7057704944581,0.7234420887073084,-27.655791129269158
development,egobody_recording_20210918_S05_S06_03_small_kinect_12_kinect_11_b01956,small,v19_ungated_translation_b050,True,False,155.04677204083123,214.7057704944581,0.7221360268229644,-27.78639731770356
development,egobody_recording_20210918_S05_S06_03_small_kinect_12_kinect_11_b01956,small,v20_gate_r025_t075_b050,False,True,155.04677204083123,214.7057704944581,0.7221360268229644,-27.78639731770356
holdout,egobody_recording_20220315_S21_S30_04_medium_kinect_11_kinect_13_b04401,medium,v19_ungated_translation_b050,True,False,255.12642799729272,353.81606379013334,0.7210707882065565,-27.892921179344356
holdout,egobody_recording_20220315_S21_S30_04_medium_kinect_11_kinect_13_b04401,medium,v20_gate_r025_t075_b050,False,True,255.12642799729272,353.81606379013334,0.7210707882065565,-27.892921179344356
development,egobody_recording_20210910_S06_S05_02_small_kinect_13_kinect_12_b02726,small,v19_ungated_translation_b050,True,False,162.01750678784447,224.74339912068857,0.7208999571143804,-27.910004288561964
development,egobody_recording_20210910_S06_S05_02_small_kinect_13_kinect_12_b02726,small,v20_gate_r025_t075_b050,False,True,162.01750678784447,224.74339912068857,0.7208999571143804,-27.910004288561964
development,egobody_recording_20210910_S05_S06_01_extreme_kinect_11_kinect_13_b02971,extreme,v19_ungated_translation_b050,True,False,312.5369452918894,433.8722701463643,0.7203432134219061,-27.96567865780939
holdout,egobody_recording_20210921_S11_S10_02_medium_kinect_12_kinect_11_b02981,medium,v17_harmony_multicue_safe,False,True,172.07888775521462,238.8883184442246,0.7203319478988731,-27.96680521011269
test,egobody_recording_20211002_S17_S15_01_medium_kinect_12_kinect_13_b02701,medium,v19_ungated_translation_b050,True,False,266.95529418865556,370.6527245472628,0.7202302222780922,-27.976977772190782
test,egobody_recording_20220225_S25_S24_01_small_kinect_13_kinect_14_b03341,small,v19_ungated_translation_b050,True,False,127.34276905570351,176.86094362804621,0.7200163385055568,-27.99836614944432
development,egobody_recording_20210910_S06_S05_02_small_kinect_13_kinect_12_b02726,small,v20_gate_vel_r025_t075_b050,False,True,161.55067164661207,224.74339912068857,0.7188227653345155,-28.11772346654845
holdout,egobody_recording_20211002_S03_S18_03_medium_kinect_12_kinect_13_b02681,medium,v20_gate_vel_r025_t075_b050,False,True,246.0030460432001,342.52675215933334,0.718200971142735,-28.179902885726506
development,egobody_recording_20210918_S05_S06_01_extreme_kinect_13_kinect_11_b02931,extreme,v19_ungated_translation_b050,True,False,199.91663802269284,278.7616918650732,0.7171596523365086,-28.28403476634914
development,egobody_recording_20210918_S05_S06_01_extreme_kinect_13_kinect_11_b02931,extreme,v20_gate_r025_t075_b050,False,True,199.91663802269284,278.7616918650732,0.7171596523365086,-28.28403476634914
holdout,egobody_recording_20220315_S21_S30_05_medium_kinect_13_kinect_11_b02151,medium,v17_harmony_multicue_safe,False,True,149.29042064151756,208.33151879667219,0.7166002605070159,-28.339973949298415
development,egobody_recording_20210918_S05_S06_01_extreme_kinect_13_kinect_11_b02931,extreme,v20_gate_vel_r025_t075_b050,False,True,199.71074884801715,278.7616918650732,0.7164210674423713,-28.357893255762868
test,egobody_recording_20220225_S27_S26_03_extreme_kinect_14_kinect_15_b02455,extreme,v19_ungated_translation_b050,True,False,186.62182210224836,260.5035055596445,0.7163889088606514,-28.36110911393486
development,egobody_recording_20210923_S05_S13_01_extreme_kinect_13_kinect_11_b02761,extreme,v20_gate_vel_r025_t075_b050,False,True,188.04228878889288,262.62725799060166,0.7160044628559543,-28.39955371440457
holdout,egobody_recording_20211002_S03_S18_03_medium_kinect_12_kinect_13_b02681,medium,v19_ungated_translation_b050,True,False,245.15010860871578,342.52675215933334,0.7157108373674684,-28.428916263253157
holdout,egobody_recording_20211002_S03_S18_03_medium_kinect_12_kinect_13_b02681,medium,v20_gate_r025_t075_b050,False,True,245.15010860871578,342.52675215933334,0.7157108373674684,-28.428916263253157
development,egobody_recording_20210911_S07_S06_01_extreme_kinect_11_kinect_13_b02166,extreme,v19_ungated_translation_b050,True,False,261.6127765241339,365.66759173400897,0.7154387822107959,-28.456121778920405
development,egobody_recording_20211002_S18_S03_01_medium_kinect_12_kinect_13_b01651,medium,v20_gate_vel_r025_t075_b050,False,True,287.6994219775105,402.38996959855456,0.7149766239564436,-28.502337604355642
development,egobody_recording_20220312_S28_S29_02_medium_kinect_12_kinect_15_b02676,medium,v20_gate_vel_r025_t075_b050,False,True,320.1655446119543,447.81263461291053,0.7149542461853619,-28.504575381463816
development,egobody_recording_20220312_S28_S29_03_small_kinect_15_kinect_11_b01581,small,v20_gate_r025_t100_b100,False,True,122.19415952618976,171.1915642842874,0.713786102937113,-28.621389706288703
development,egobody_recording_20210923_S14_S03_03_extreme_kinect_13_kinect_11_b02456,extreme,v20_gate_vel_r025_t075_b050,False,True,244.49742423464883,343.1169555589335,0.7125775053476019,-28.742249465239812
development,egobody_recording_20210923_S05_S13_01_extreme_kinect_13_kinect_11_b02761,extreme,v19_ungated_translation_b050,True,False,187.129505813353,262.62725799060166,0.7125288793140032,-28.747112068599677
development,egobody_recording_20210923_S05_S13_01_extreme_kinect_13_kinect_11_b02761,extreme,v20_gate_r025_t075_b050,False,True,187.129505813353,262.62725799060166,0.7125288793140032,-28.747112068599677
development,egobody_recording_20220312_S28_S29_02_medium_kinect_12_kinect_15_b02676,medium,v19_ungated_translation_b050,True,False,318.62775920052195,447.81263461291053,0.7115202532772305,-28.847974672276955
development,egobody_recording_20220312_S28_S29_02_medium_kinect_12_kinect_15_b02676,medium,v20_gate_r025_t075_b050,False,True,318.62775920052195,447.81263461291053,0.7115202532772305,-28.847974672276955
development,egobody_recording_20210923_S14_S03_02_medium_kinect_12_kinect_11_b01601,medium,v19_ungated_translation_b050,True,False,181.67096144954104,255.46006411667128,0.7111521015142704,-28.884789848572957
development,egobody_recording_20210923_S14_S03_02_medium_kinect_12_kinect_11_b01601,medium,v20_gate_r025_t075_b050,False,True,181.67096144954104,255.46006411667128,0.7111521015142704,-28.884789848572957
test,egobody_recording_20211004_S20_S12_04_small_kinect_12_kinect_11_b03056,small,v19_ungated_translation_b050,True,False,237.01651570551695,333.3694519214899,0.7109725091468053,-28.902749085319467
development,egobody_recording_20210923_S14_S03_02_medium_kinect_12_kinect_11_b01601,medium,v20_gate_vel_r025_t075_b050,False,True,181.56962866105994,255.46006411667128,0.7107554336874166,-28.924456631258344
development,egobody_recording_20210910_S05_S06_01_medium_kinect_12_kinect_11_b02971,medium,v20_gate_r025_t100_b100,False,True,160.9720428661596,226.70557809768454,0.7100488846233806,-28.995111537661945
development,egobody_recording_20220225_S26_S27_01_extreme_kinect_14_kinect_15_b03066,extreme,v20_gate_vel_r025_t075_b050,False,True,279.90892924145754,394.34744164522937,0.7098028278658766,-29.019717213412342
development,egobody_recording_20210923_S05_S13_02_medium_kinect_12_kinect_11_b04071,medium,v20_gate_vel_r025_t075_b050,False,True,158.54294028807425,223.38822395761127,0.7097193284376456,-29.028067156235437
development,egobody_recording_20210923_S14_S03_03_extreme_kinect_13_kinect_11_b02456,extreme,v19_ungated_translation_b050,True,False,243.3074129918791,343.1169555589335,0.7091092674086426,-29.089073259135745
development,egobody_recording_20210923_S14_S03_03_extreme_kinect_13_kinect_11_b02456,extreme,v20_gate_r025_t075_b050,False,True,243.3074129918791,343.1169555589335,0.7091092674086426,-29.089073259135745
development,egobody_recording_20210910_S06_S05_02_small_kinect_13_kinect_12_b02726,small,v20_gate_r025_t100_b100,False,True,159.30499318462074,224.74339912068857,0.7088305765949237,-29.116942340507634
development,egobody_recording_20210923_S14_S03_03_small_kinect_13_kinect_12_b02456,small,v20_gate_r025_t100_b100,False,True,169.1381169257939,238.62623383996217,0.7087993394692245,-29.120066053077554
development,egobody_recording_20210923_S05_S13_02_medium_kinect_12_kinect_11_b04071,medium,v19_ungated_translation_b050,True,False,158.20860821017263,223.38822395761127,0.7082226869765225,-29.177731302347752
development,egobody_recording_20210923_S05_S13_02_medium_kinect_12_kinect_11_b04071,medium,v20_gate_r015_t050_b050,False,True,158.20860821017263,223.38822395761127,0.7082226869765225,-29.177731302347752
development,egobody_recording_20210923_S05_S13_02_medium_kinect_12_kinect_11_b04071,medium,v20_gate_r025_t075_b050,False,True,158.20860821017263,223.38822395761127,0.7082226869765225,-29.177731302347752
holdout,egobody_recording_20211002_S03_S18_01_extreme_kinect_13_kinect_11_b02871,extreme,v19_ungated_translation_b050,True,False,288.99262959574247,408.27918912908876,0.7078309090703359,-29.216909092966414
holdout,egobody_recording_20220315_S21_S30_06_medium_kinect_11_kinect_13_b03586,medium,v20_gate_vel_r025_t075_b050,False,True,224.71729455115081,317.6417013325481,0.7074552667626216,-29.25447332373784
holdout,egobody_recording_20220315_S21_S30_06_small_kinect_11_kinect_12_b03586,small,v17_harmony_multicue_safe,False,True,181.70215077469314,257.0246712764094,0.7069443951521956,-29.305560484780436
development,egobody_recording_20220312_S28_S29_02_small_kinect_11_kinect_15_b02676,small,v20_gate_vel_r025_t075_b050,False,True,122.11089505023917,172.85033100787328,0.7064545051098401,-29.35454948901599
holdout,egobody_recording_20220315_S21_S30_06_medium_kinect_11_kinect_13_b03586,medium,v19_ungated_translation_b050,True,False,224.25015262858244,317.6417013325481,0.7059846099798105,-29.40153900201895
holdout,egobody_recording_20220315_S21_S30_06_medium_kinect_11_kinect_13_b03586,medium,v20_gate_r025_t075_b050,False,True,224.25015262858244,317.6417013325481,0.7059846099798105,-29.40153900201895
development,egobody_recording_20220312_S28_S29_02_small_kinect_11_kinect_15_b02676,small,v19_ungated_translation_b050,True,False,122.0130930683383,172.85033100787328,0.705888686222884,-29.411131377711598
development,egobody_recording_20220312_S28_S29_02_small_kinect_11_kinect_15_b02676,small,v20_gate_r015_t050_b050,False,True,122.0130930683383,172.85033100787328,0.705888686222884,-29.411131377711598
development,egobody_recording_20220312_S28_S29_02_small_kinect_11_kinect_15_b02676,small,v20_gate_r025_t075_b050,False,True,122.0130930683383,172.85033100787328,0.705888686222884,-29.411131377711598
development,egobody_recording_20220225_S26_S27_01_extreme_kinect_14_kinect_15_b03066,extreme,v19_ungated_translation_b050,True,False,278.3457784186588,394.34744164522937,0.7058389354762691,-29.416106452373093
development,egobody_recording_20220225_S26_S27_01_extreme_kinect_14_kinect_15_b03066,extreme,v20_gate_r025_t075_b050,False,True,278.3457784186588,394.34744164522937,0.7058389354762691,-29.416106452373093
